2.478454e+02 1.422138e-01 3.237784e-02 -8.998636e+02 -4.145627e+01 -3.441926e+01
2.277854e+02 6.581842e-01 2.266479e-02 -8.992309e+02 -2.211340e+02 -2.129056e+01
2.499305e+02 7.324054e-01 -6.763842e-04 -8.896526e+02 -2.742340e+02 1.279495e+01
2.500000e+02 -1.427480e+00 1.134255e-02 -8.787700e+02 2.239318e+02 -1.083041e+01
2.428857e+02 5.716453e-01 -9.486565e-04 -8.782919e+02 -1.933283e+02 -1.184955e+01
1.873728e+02 -9.640502e-01 3.708612e-03 -8.725336e+02 3.245178e+02 -6.060894e+00
2.484269e+02 1.349859e+00 4.957119e-04 -8.601313e+02 -2.379071e+02 3.154983e+00
2.479910e+02 5.754344e-01 -1.475459e-02 -8.511547e+02 -2.088555e+02 1.324309e+01
2.498927e+02 -2.789959e-01 -6.753921e-04 -8.456918e+02 1.171918e+02 -1.134514e+01
2.500000e+02 4.038580e-01 1.835347e-02 -8.445464e+02 -1.244299e+02 -1.478013e+01
2.498055e+02 -9.235901e-01 2.159110e-03 -8.394551e+02 2.863273e+02 -8.870465e+00
2.434583e+02 -2.724868e-01 2.282750e-02 -8.339801e+02 1.351888e+02 -3.321617e+01
2.499998e+02 4.839165e-01 1.816285e-02 -8.333987e+02 -1.741981e+02 -2.527939e+01
2.498031e+02 8.471915e-01 9.056503e-03 -8.305982e+02 -2.851869e+02 -5.135042e+00
2.499556e+02 1.038665e+00 -8.967068e-03 -8.247089e+02 -2.349208e+02 1.317808e+01
2.497191e+02 1.973907e+00 5.701895e-04 -8.179530e+02 -1.086252e+02 2.122606e+00
2.444074e+02 -2.244681e-01 -2.387778e-03 -8.170902e+02 1.127289e+02 1.789947e+01
2.476147e+02 -1.328058e-01 -3.127420e-02 -8.144778e+02 5.748167e-01 2.345433e+01
2.500000e+02 -2.678528e-01 -2.353378e-02 -8.114227e+02 8.500512e+01 3.141912e+01
2.500000e+02 2.196261e+00 -3.515690e-05 -8.094393e+02 -6.131892e+01 1.225807e+01
2.491578e+02 1.048348e+00 -8.580889e-03 -8.094191e+02 -2.490585e+02 1.536276e+01
2.500000e+02 6.680536e-02 2.055894e-03 -8.077941e+02 -4.815355e+01 -3.017318e+00
2.500000e+02 -6.434865e-01 2.678913e-03 -8.068865e+02 2.232417e+02 4.648435e+00
2.396306e+02 -5.139290e-01 1.136276e-02 -8.030233e+02 1.760415e+02 -1.718325e+01
2.495147e+02 6.913202e-01 2.044760e-02 -8.025878e+02 -2.344275e+02 -2.327015e+01
2.403377e+02 1.168473e-01 2.642409e-02 -8.018474e+02 -8.067570e+01 -3.969579e+01
2.460712e+02 -1.104514e+00 3.044649e-03 -8.012303e+02 2.964095e+02 2.341033e+00
2.464269e+02 -7.102107e-01 1.974843e-03 -7.976777e+02 2.517110e+02 -5.157481e+00
2.494408e+02 -1.080755e+00 -5.518482e-03 -7.972181e+02 3.398045e+02 7.882518e-01
2.500000e+02 -1.008496e+00 3.103675e-03 -7.954948e+02 2.420977e+02 2.858153e+00
