-4.62509 0.000587859 -0.00334311 0.999994 685.826 -3609.59 1.69715e+06 1 3134
0.821757 -0.00163987 -0.000582881 0.999998 -1750.91 -493.5 1.7107e+06 2 2565
-2.46464 -0.000136132 0.00758115 0.999971 -160.704 8457.32 1.70536e+06 2 2566
0.807741 0.00113556 0.000139411 0.999999 734.676 127.214 1.69546e+06 1 1924
-5.37986 -0.00272549 -0.00405504 0.999988 -3500.24 -4620.01 1.71658e+06 1 1744
-0.0312286 -0.0372277 0.172601 0.984152 -44486.2 205994 1.68185e+06 1 1747
0.0942601 -0.00569219 -0.000292836 0.999969 -6812.47 -229.431 1.71424e+06 2 784
-0.0166309 0.10666 0.285041 0.952067 137209 366461 1.66004e+06 2 565
0.198107 -0.00493924 -0.00145865 0.999983 -4729.03 -1299.99 1.70199e+06 1 522
0.0567482 -0.000769808 -0.00166495 0.999958 -1763.23 -1423.3 1.70178e+06 2 486
1.50762 5.07494e-05 -0.000158318 1 -98.4289 -127.463 1.71418e+06 1 453
0.0196567 0.00412968 -0.000702167 0.999653 4180.73 -610.628 1.69678e+06 2 456
8.48159 0.00404474 8.4245e-05 0.999992 4109.89 79.7874 1.71707e+06 1 405
-8.60393 -0.00396389 0.00206108 0.99999 -5680.17 2505.85 1.69582e+06 1 406
-1.28126 -0.0126432 0.0173259 0.99977 -16313.2 21801.8 1.70919e+06 1 344
-6.09066 -0.00421081 0.00678086 0.999968 -5780.73 8669.31 1.71831e+06 1 124
0.00751551 0.0191284 0.0345545 0.996904 46074.9 83340.6 1.7147e+06 2 36
0.0266759 0.0251891 -0.00324727 0.999494 22283.2 -2732.94 1.7043e+06 2 62
-0.102736 -0.0851731 0.0569263 0.994726 -117397 78195.3 1.71275e+06 2 63
0.00841154 0.000575092 -0.0086945 0.998115 -1064.58 -7467.19 1.69819e+06 2 50
-0.577283 -0.00411285 -0.0388872 0.999235 -5670.82 -53562.5 1.71602e+06 2 37
1.25752 -0.00173855 0.000273097 0.999998 -1491.41 202.516 1.71544e+06 2 3
-5.67078 0.00627065 0.00639539 0.99996 8930.4 8605.87 1.69064e+06 2 4
0.52395 -0.000819291 -0.00107809 -0.999999 -988.845 -945.19 -1.69848e+06 1 18529
-1.60431 0.000168511 0.000257408 -1 -3.73752 237.146 -1.6901e+06 1 18530
0.170758 0.0127067 -0.0226335 -0.999659 13576.9 -23466.4 -1.71883e+06 1 10062
0.440705 -0.00639346 -0.0103985 -0.999925 -6778.67 -10620.9 -1.70999e+06 1 8672
-1.19618 0.00213074 0.000300277 -0.999998 2047.48 274.978 -1.71964e+06 1 8673
0.00923374 -0.00381402 -0.200496 -0.978123 -4383.2 -216301 -1.67679e+06 1 7388
-0.0539497 -0.00347679 -0.000275975 -0.999949 -1195.91 -299.337 -1.70073e+06 1 7389
-0.58359 -0.000130706 2.83089e-05 -1 -356.074 0.402313 -1.70279e+06 2 3884
-0.0220945 0.017 0.00157285 -0.999587 17297.4 1573.02 -1.70432e+06 1 3130
10.1869 -0.00166987 -0.000732779 -0.999998 -2641.45 -797.303 -1.68809e+06 1 2201
-16.1388 0.00137347 -1.13791e-05 -0.999999 802.602 -3.37935 -1.70087e+06 1 2202
-13.7356 0.000936485 -2.83683e-05 -1 638.605 -18.582 -1.70473e+06 1 1920
-0.0275815 -0.0103999 0.000194552 -0.999774 -9622.28 16.2627 -1.70838e+06 1 1921
0.456562 -0.00784679 -0.0316368 -0.999468 -9378.14 -37100.1 -1.68802e+06 1 1737
-1.67161 0.00173604 0.000491058 -0.999998 1949.78 469.407 -1.69018e+06 1 1738
-4.61159 -0.000364064 -0.000145331 -1 -453.846 -123.906 -1.70225e+06 2 1740
3.21401 -0.00562923 0.00357434 -0.999978 -7204.58 4096.92 -1.68872e+06 1 1451
0.252049 -0.0120784 -0.0503812 -0.998655 -14613.3 -60296.3 -1.71041e+06 2 1352
4.95293 -0.00123649 -0.00604576 -0.999981 -1636.61 -7040.69 -1.69401e+06 1 1353
-1.95066 0.00108994 -0.000233943 -0.999999 1148.74 -251.657 -1.72042e+06 1 1354
0.0500684 -0.0806526 0.108231 -0.990796 -99579.5 132944 -1.70699e+06 1 1106
-0.0132502 -0.00125088 0.00577135 -0.999239 -951.876 8949.57 -1.70981e+06 1 1107
-0.00645727 0.0381779 0.00745899 -0.996105 35415.5 6742.22 -1.6891e+06 2 1109
-0.111592 -0.0074874 -0.00298631 -0.999957 -6694.64 -2581.22 -1.69803e+06 2 1028
6.73903 -0.000938514 0.00500838 -0.999987 -1271.17 5870.05 -1.71066e+06 1 950
1.04551 -0.0141508 -0.0170245 -0.999755 -17495.9 -20580.6 -1.71624e+06 1 842
-0.235089 0.00866331 -0.000732617 -0.99996 8651.79 -668.037 -1.70349e+06 1 843
1.5548 0.00189283 0.0171531 -0.999851 2333.15 20684.8 -1.69841e+06 2 780
-0.0052372 -0.0218335 -0.0115071 -0.994922 -17881.9 -9101.96 -1.70788e+06 1 689
0.120139 -0.0134603 0.0929162 -0.995574 -16965.1 116927 -1.68651e+06 2 690
-0.0149303 -0.018578 0.00125022 -0.999241 -18588.8 1254.2 -1.71845e+06 1 295
0.0182154 -0.136701 0.243147 -0.959899 -182062 323407 -1.65633e+06 1 254
0.0883365 0.00819425 -0.116891 -0.993094 11030.2 -156122 -1.68259e+06 2 200
-0.0449444 -0.0114777 -0.0028815 -0.999865 -10701.5 -2716.76 -1.70138e+06 2 201
0.857476 -0.0201057 -0.0219802 -0.999556 -26582.8 -28630.7 -1.69529e+06 1 174
-0.423181 0.00381265 0.000498807 -0.999992 4549.62 431.044 -1.721e+06 1 175
0.0127882 -0.0439238 -0.279179 -0.958401 -63189.6 -401340 -1.66141e+06 2 23
4.31958 -0.000310814 8.15736e-05 1 -108.151 86.6165 1.68431e+06 1 7390
-1.08487 -0.00269568 0.00867333 0.999959 -3079.02 9171.87 1.68545e+06 1 6279
2.3676 0.000612494 0.000183906 1 520.649 174.343 1.68698e+06 1 3131
0.947484 -0.00052027 -0.000688447 1 236.263 -617.953 1.687e+06 1 1743
4.78361 -0.000890151 -0.000129503 1 -1004.15 -112.228 1.68315e+06 1 1453
1.19104 -0.0122496 0.0170413 -0.99978 -15290.8 20746.9 -1.68672e+06 1 778
-0.0895538 -0.00110243 -0.0010918 -0.999983 -482.963 -962.645 -1.68197e+06 1 779
0.0135623 -0.0274567 -0.305501 -0.95105 -34044.1 -377114 -1.64451e+06 2 1108
0.0260161 -0.145501 0.150642 -0.977625 -179038 185007 -1.66817e+06 1 1203
0.128226 -0.00288268 -0.00180436 0.999986 -2569.97 -1597.71 1.68105e+06 1 6278
-0.119685 0.0365549 -0.0884973 0.995396 46787.8 -112759 1.67682e+06 2 487
7.17925 0.000124704 -8.2262e-05 1 251.691 -61.2915 1.67762e+06 2 30
-194.379 -6.6852e-05 0.000339831 1 -107.746 412.917 1.67914e+06 2 31
0.0269691 -0.00268145 0.142031 -0.989677 -3200.94 157504 -1.66957e+06 1 5563
0.137822 -0.00703789 0.0727922 -0.997315 -8561.11 86184.3 -1.6745e+06 1 1919
-0.0129584 0.0231178 -0.00558879 -0.998939 20490.6 -4882.37 -1.67836e+06 1 1103
-0.0151443 -0.0011194 -0.0108534 -0.999371 -1144.92 -9026.47 -1.67759e+06 1 1105
-0.0135145 0.0059312 0.00671384 -0.999245 5433.67 5824.49 -1.67856e+06 1 255
-0.00753156 -0.146474 -0.384742 0.908799 -178441 -468495 1.59819e+06 1 1359
-0.0223627 -0.21022 -0.107644 0.971441 -264399 -135112 1.6499e+06 2 785
-2.99715 0.00197572 0.00839815 0.999963 2403.15 9596.64 1.67454e+06 1 1925
0.0381642 0.0120715 -0.000763676 0.999837 10118.1 -740.7 1.67279e+06 2 484
-0.165079 0.00322597 -0.0806026 0.996736 4113.41 -102326 1.66893e+06 2 485
-6.19877 0.00058361 -0.00732415 0.999973 758.221 -8919.43 1.67557e+06 1 454
0.230245 0.00599841 -0.000605142 0.999979 5290.98 -485.885 1.67546e+06 1 123
-0.0519037 0.0117375 0.00127291 -0.999882 11431.2 1101.72 -1.67487e+06 1 14016
0.154929 0.0159597 -0.032903 -0.999326 17108.9 -34670.6 -1.67013e+06 2 8236
1.56457 0.00176318 0.0098393 -0.99995 2078.69 10754.2 -1.67158e+06 2 3883
-1.04851 0.00346666 0.000312424 -0.999994 4534.8 303.125 -1.6753e+06 1 1452
-0.165068 0.00435951 -0.000214956 -0.999986 5034.36 -140.003 -1.67235e+06 1 951
-1.66272 -0.0038556 -0.000232128 -0.999992 -5654.09 -257.233 -1.67114e+06 1 253
-12.1254 0.000171614 0.000881257 1 411.78 907.135 1.66648e+06 1 7391
1.20391 -0.000186602 0.00034997 1 86.8891 281.444 1.66769e+06 1 1357
0.250445 0.00810827 -0.00153314 0.999964 6962.85 -1314.93 1.6676e+06 2 1204
-1.26358 0.0049396 -0.0239902 0.9997 6575.35 -31379.9 1.66785e+06 2 101
2.51185 -0.00210389 0.00015613 0.999998 -1791.93 121.611 1.66576e+06 2 57
0.656281 -0.00100223 0.000232929 0.999999 -915.297 228.688 1.66529e+06 2 18
-0.141041 0.00127504 -0.000188368 -0.999993 1900.01 -91.0356 -1.66884e+06 2 691
-0.108305 -0.00514036 -0.000334841 -0.999976 -3559.34 -190.156 -1.6698e+06 1 401
-0.0097454 -0.126781 0.377046 0.915977 -164715 489674 1.58822e+06 1 455
0.51921 -0.000543563 8.97276e-05 0.999999 -1175.18 284.455 1.64449e+06 1 17778
-0.982387 0.00131735 -0.00533298 0.999985 947.926 -5146.66 1.6593e+06 1 17779
0.0135505 -0.0100824 -0.000827176 0.999237 -8517.16 -673.276 1.65675e+06 1 15799
-0.099256 0.00898428 -0.0254823 0.999622 8858.01 -24623.3 1.64928e+06 1 15800
1.25625 0.00285194 0.000103023 0.999996 2492.98 100.691 1.63772e+06 1 9617
-0.245373 -0.0139736 0.0177653 0.999742 -14720 18165.6 1.65528e+06 1 9618
-0.74601 -0.00185389 0.00970321 0.999951 -2185.69 9877.3 1.63779e+06 1 8675
1.27754 -0.0026282 -0.000452796 0.999996 -2531.36 -382.595 1.64693e+06 1 6282
0.0542255 -0.0013983 0.00358318 0.999948 -1709.99 3219.33 1.64557e+06 1 5909
-0.0586744 0.0265126 0.0855925 0.995939 29073.5 93394.6 1.63793e+06 1 5910
0.0658058 -0.00698937 -0.00119712 0.999945 -5828.75 -838.88 1.64302e+06 2 5564
-0.0442194 -0.00982249 0.111937 0.993599 -10778.7 123133 1.64971e+06 2 5565
0.812341 0.000259502 -0.000278374 1 -247.708 -244.252 1.64127e+06 1 3885
-0.156282 0.0265053 -0.0481867 0.998481 29903.4 -53886 1.65817e+06 1 3886
0.00624376 0.0132288 0.0197953 0.996361 11144.9 18605 1.64405e+06 1 3135
0.0235344 -0.0143242 -0.00251601 0.999658 -13212.9 -2276.17 1.66071e+06 2 2392
-0.00950262 -0.0919579 -0.365844 0.924559 -111876 -444584 1.57504e+06 1 1358
-0.0746928 0.0442958 -0.107354 0.99321 53333.2 -128903 1.63424e+06 1 1365
-1.52192 -0.00464089 -0.0157765 0.999865 -5612.04 -18395.1 1.65787e+06 2 1281
-0.126707 -0.0694244 0.0487908 0.996385 -84630.5 59129 1.65163e+06 2 1205
5.3345 0.00152496 6.89303e-05 0.999999 1587.17 59.4206 1.65689e+06 1 1111
-3.65315 -0.00377198 -0.00737426 0.999966 -4650.14 -8478.88 1.65292e+06 1 1112
-3.29359 0.00613309 -0.00619224 0.999962 7496.28 -7089.6 1.63667e+06 2 1114
-0.0111208 0.268415 -0.217091 0.937397 330233 -266792 1.58139e+06 2 1116
5.53831 -0.00125669 0.000201032 0.999999 -1301.07 171.298 1.65392e+06 1 1033
-0.711683 -0.000226027 0.0312726 0.999511 -212.641 37744.3 1.65874e+06 1 1034
0.259707 -0.00280459 -0.00166187 0.999993 -3000.06 -1428.1 1.65282e+06 1 960
-0.708963 0.0109912 -0.027982 0.999548 13461.5 -33666.6 1.65201e+06 1 961
-7.93331 -0.00239525 -0.00435855 0.999988 -3199.25 -5103.4 1.66262e+06 1 787
-1.93979 0.00424275 -0.0151214 0.999877 5277.91 -18124 1.63277e+06 1 789
0.0264632 0.0079201 -0.0268416 0.999422 9000.77 -26857.5 1.6339e+06 2 734
0.662244 0.00238547 0.000512602 0.999997 2453.24 470.838 1.63966e+06 1 736
-1.42275 0.00399435 -0.0192709 0.999806 4956.52 -23220.4 1.64419e+06 1 737
0.00629042 -0.00299761 -0.00687564 0.996667 -1524.49 -5744.51 1.64634e+06 2 694
-0.710459 0.0200509 -0.0263625 0.999451 25845.1 -33487.6 1.65175e+06 1 323
3.44528 0.00070928 -1.45263e-05 1 1320.86 -15.6456 1.64453e+06 1 300
-5.10678 -0.00511358 -0.00696182 0.999963 -6667.93 -8520.64 1.63375e+06 1 301
0.259275 0.00197268 -0.000375848 0.999996 1130.73 -329.119 1.64427e+06 2 229
-0.0567722 -0.10111 0.105094 0.989268 -133659 138597 1.64142e+06 2 230
0.103566 0.00941022 0.00970009 0.999897 14691.7 11842.7 1.64521e+06 1 140
0.562428 0.00296197 0.000100754 0.999995 2277.62 123.35 1.63351e+06 1 98
-0.0373677 0.0885765 -0.156565 0.983593 120876 -213376 1.62785e+06 1 99
0.0735249 -0.00607078 -0.00175333 0.999956 -5969.53 -1524.45 1.6509e+06 2 100
-0.299159 -0.0236141 0.0451512 0.998699 -33000.1 62727.1 1.64719e+06 2 19
-0.233127 -0.0202486 0.0504863 0.998517 -28559 70753.8 1.65349e+06 2 10
0.0208825 -0.00378138 0.00635295 0.999673 -2823.92 6891.24 1.64057e+06 2 1
0.0814868 -0.0124156 -0.00744811 -0.999876 -10813.5 -6386.27 -1.63409e+06 1 35947
-0.0921144 0.00199404 0.00342643 -0.999977 2039.96 3097.36 -1.66488e+06 2 34135
-4.45344 -0.000187466 1.75555e-05 -1 173.23 28.206 -1.64758e+06 1 31333
-0.23482 0.000927059 0.000149482 -0.999997 1235.27 193.979 -1.65204e+06 1 23166
0.867994 -0.00436675 0.00335986 -0.999985 -4983.52 3307.81 -1.65329e+06 1 14013
-7.39943 0.000708581 -0.000198687 -1 31.7959 -184.857 -1.66486e+06 1 14014
0.609177 -0.0054711 0.00962513 -0.999938 -5848.67 9733.27 -1.63551e+06 1 11102
-0.067784 -0.00651477 -0.00145575 -0.999949 -6122.43 -1409.37 -1.64296e+06 1 11103
-5.22697 -0.000452641 0.000154391 -1 -253.959 145.891 -1.65199e+06 1 10061
-0.234589 0.000494208 -0.000600224 -0.999997 233.166 -490.048 -1.65417e+06 2 8237
2.18448 0.00177704 0.0078839 -0.999967 2291.57 8619.92 -1.63254e+06 1 4396
0.0557712 0.0509189 0.0909655 -0.994509 57545.4 102263 -1.65323e+06 1 4398
-0.0140304 0.00157994 -0.0038903 -0.999328 2820.3 -2958.89 -1.64769e+06 1 4399
0.0908789 0.0299685 0.0756254 -0.99667 33870.5 85136.4 -1.63562e+06 1 4144
-5.69308 -0.000563874 -5.62677e-07 -1 -560.621 -12.8185 -1.64324e+06 1 4145
-2.37564 -0.00257052 9.73892e-05 -0.999997 -2670.1 87.5486 -1.63789e+06 2 2946
19.8002 -0.000683265 0.00102406 -0.999999 -1389.1 1137.68 -1.64061e+06 2 2563
-0.0106566 0.00295292 0.0044711 -0.998835 1695.95 3631.73 -1.65408e+06 2 2389
-3.15067 -0.0030763 0.000144229 -0.999995 -3225.44 120.017 -1.65656e+06 1 2200
2.30533 -0.00831898 0.00440973 -0.999956 -9861.35 4881.05 -1.63861e+06 1 2056
-9.10748 0.00171532 1.08244e-05 -0.999999 1521.6 11.3138 -1.66228e+06 1 2057
-0.0250398 0.0136364 0.0091166 -0.999657 12643.4 8450.7 -1.65097e+06 2 2059
-0.164047 0.00864119 -0.00133267 -0.999957 8641.47 -1173.26 -1.63375e+06 1 1912
0.0539647 0.0909942 -0.0969571 -0.991075 108413 -115145 -1.64157e+06 1 1915
0.604328 0.0223154 -0.00113014 -0.99975 26960.5 -1306.93 -1.65036e+06 1 1917
-10.7943 -0.00239662 -2.5257e-05 -0.999997 -1566.07 -31.0743 -1.63974e+06 1 1918
0.662204 -0.0131121 0.0260339 -0.999575 -15741.9 30673.5 -1.64313e+06 1 1592
-2.80872 0.00201987 -0.000204526 -0.999998 2280.49 -178.86 -1.64723e+06 1 1593
-0.0122678 0.0109088 -0.00670932 -0.99905 9436.48 -5142.14 -1.65256e+06 1 1450
35.9886 0.000152646 0.000957743 -0.999999 333.845 1072.02 -1.64722e+06 2 1350
0.0547757 0.0816074 0.116315 -0.98981 100133 142302 -1.64594e+06 1 1104
2.72141 -0.00929315 0.00790391 -0.999926 -11672.4 9478.45 -1.64768e+06 1 774
-0.98074 -0.0049547 0.000210494 -0.999988 -4472.6 142.381 -1.63175e+06 1 775
3.08195 0.00330691 0.0107814 -0.999936 4121.88 12830.4 -1.65817e+06 1 776
-5.99057 -0.000836837 1.49423e-05 -1 -901.92 -3.07133 -1.64629e+06 1 777
2.83909 -0.00436173 0.0120138 -0.999918 -5510.43 14542.7 -1.63701e+06 1 685
-0.631778 -0.00146897 0.000248819 -0.999999 -2022.45 213.364 -1.65354e+06 1 686
0.37894 0.0344546 -0.0337841 -0.998834 43837.1 -42605.2 -1.64131e+06 1 449
-0.0638169 -0.00838651 -0.000491861 -0.999933 -8659.02 -552.362 -1.63803e+06 1 452
3.36262 -0.00511756 -0.0105418 -0.999931 -6497.81 -12836.5 -1.65201e+06 1 400
6.81592 0.00514976 -0.00151152 -0.999986 7440.16 -1869.68 -1.64676e+06 1 292
-4.58243 -0.00676663 -0.00028569 -0.999977 -7475.53 -263.069 -1.63808e+06 1 293
9.73548 0.00393856 -0.000879382 -0.999992 5975.35 -1073.76 -1.64831e+06 1 252
0.0437831 0.13581 0.0898759 -0.986581 183582 121236 -1.63739e+06 2 135
-0.0120109 0.00616221 0.00201415 -0.999074 4332.28 1559.54 -1.63584e+06 2 122
-0.054656 -0.00420041 0.00148499 -0.999946 -2951.24 1138.58 -1.65993e+06 1 45
22.0963 -0.000427577 -0.00343514 -0.999994 -645.679 -4384.65 -1.64669e+06 2 25
-0.0190441 -0.00567867 0.000400842 -0.999624 -5348.67 151.289 -1.65291e+06 2 14
0.016074 -0.0667169 -0.36319 -0.92878 -102025 -554333 -1.5814e+06 2 15
0.00906666 -0.210059 0.329856 -0.918637 -259413 407003 -1.57237e+06 1 1102
0.00533471 -0.272065 0.341613 -0.894486 -316490 396999 -1.54713e+06 1 3129
0.00632311 -0.204512 -0.405142 -0.887414 -238010 -471320 -1.54203e+06 1 3404
0.0168125 -0.200503 -0.215378 -0.955242 -265921 -285332 -1.62015e+06 1 294
0.0232273 0.0120827 -0.237633 -0.971031 14138.5 -282089 -1.63699e+06 1 2390
-0.0133669 -0.301368 -0.238964 0.922286 -383593 -303859 1.56343e+06 2 735
-0.250117 -0.0263947 -0.0383678 0.998913 -30776.1 -44159.2 1.63026e+06 2 2393
-0.0785328 0.0878715 0.017782 0.995952 101524 20388.6 1.62623e+06 2 2950
48.4069 0.000185304 -6.31677e-05 1 65.1704 -52.4062 1.6272e+06 2 1280
0.284724 -0.00734505 0.000434709 0.999971 -6668.6 388.813 1.6312e+06 2 1115
0.61869 -0.000416841 0.000620565 0.999999 -952.638 515.816 1.62587e+06 1 786
4.31016 -0.00143902 1.51493e-05 0.999999 -1636.46 1.01138 1.6262e+06 1 788
0.0306101 0.00964899 0.00225945 0.999811 8619.4 1917.44 1.62822e+06 2 139
0.265993 -0.00362978 0.000229103 0.999991 -2599.73 70.6188 1.62607e+06 2 9
-0.0611096 -0.0424982 -0.0883919 0.995144 -60296.1 -124997 1.62459e+06 2 2
-8.33916 0.00132171 2.93573e-05 -0.999999 1006.33 19.6939 -1.62757e+06 1 3611
-0.015927 -0.0171891 0.00102491 -0.999337 -16555.4 747.783 -1.62614e+06 1 1916
-0.243992 -0.00536956 0.000639858 -0.999983 -4285.25 622.292 -1.62908e+06 2 136
0.0629697 0.0522375 0.118322 -0.991567 71329.7 161092 -1.61922e+06 1 73
0.0152524 0.103662 0.240191 -0.964593 145403 336429 -1.59838e+06 1 44
3.35925 0.000166874 0.000106511 1 -14.1241 98.0335 1.62351e+06 1 15801
0.663274 -0.00259678 -0.000905791 0.999996 -2515.14 -744.377 1.6245e+06 2 12794
-0.807348 0.00334143 0.0140929 0.999895 3710.73 14898.4 1.61999e+06 1 6283
